node_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
114,-0.083042,0.102276,-0.049837,0.041528,-0.066654,-0.144629,-0.560373,0.05202,0.199258,-0.087727,0.1901,-0.536565,-0.055028,0.050804,-0.339751,-0.12695,-0.015152,0.344508,-0.14541,-0.163683,-0.158023,0.03307,-0.360361,0.140596,-0.13168,0.495265,0.086459,-0.110408,0.005886,0.37891,-0.395555,0.184767,-0.035553,0.065368,0.126715,-0.07601,-0.182508,-0.007765,0.200721,0.610324,0.306275,0.023606,-0.224812,0.27782,0.06092,-0.104046,0.240636,-0.07445,0.684561,0.05237,-0.104178,-0.16755,-0.035686,-0.137646,-0.055958,0.029084,-0.181193,-0.184923,-0.006787,-0.019102,0.251095,-0.006777,0.200064,-0.13843,-0.066107,0.372605,-0.145742,0.046737,0.247636,-0.334783,-0.363989,0.115175,0.001973,-0.266565,-0.069479,-0.451368,0.190823,-0.159988,-0.02568,-0.023593,-0.465643,0.112745,0.600357,-0.427061,-0.225911,0.26282,-0.364291,-0.026781,0.89441,0.010098,0.369737,0.062749,-0.176643,0.181475,-0.117498,0.008984,-0.257977,0.179188,0.105337,0.078383,-0.176306,0.959308,-0.192071,-0.124068,0.145077,-0.084748,-0.333004,0.020173,0.242103,0.120573,-0.193097,0.036141,0.022597,0.16384,0.207204,0.372934,0.129582,-0.318667,-0.095917,-0.146497,-0.034249,-0.178738,0.190079,0.194931,0.06789,0.12207,0.033019,-0.075304
117,0.026765,-0.105724,-0.113861,-0.087902,0.069924,0.072154,-0.35851,-0.301657,0.161196,0.025454,0.077826,-0.36438,0.268704,-0.054327,-0.249126,0.016936,-0.169246,0.335162,0.17371,-0.108021,-0.257378,0.374731,-0.094836,0.026199,0.137096,0.366409,0.153782,-0.187464,0.032499,0.209156,-0.209941,-0.208816,0.019715,0.162385,0.125117,-0.132719,-0.247429,0.007679,-0.028092,-0.039905,0.396191,-0.015106,0.052141,0.138375,0.175483,0.051526,0.093039,-0.044888,0.215198,-0.148652,0.135168,0.20318,0.153134,-0.101946,0.020278,0.00172,-0.29052,-0.144349,-0.096766,0.055369,0.231715,0.037841,0.19015,-0.145979,-0.122262,0.220601,-0.165488,0.028381,0.298491,-0.03219,-0.170654,0.024666,-0.021163,-0.267675,0.14021,-0.188228,0.028254,0.29188,0.097247,-0.215073,-0.188378,-0.103327,0.80243,-0.075032,0.044074,0.07734,-0.287198,0.165114,0.798012,0.223258,0.300372,0.020798,-0.008771,-0.070051,0.049107,-0.197244,-0.017144,0.264462,0.127453,0.005833,0.114251,0.836389,-0.165217,-0.240132,0.07972,0.189578,-0.19058,-0.062139,0.248219,0.010607,-0.117253,-0.183347,0.048784,-0.004572,0.335952,0.178614,0.102,-0.106541,0.154905,-0.082033,-0.007816,-0.012857,0.180821,-0.047201,0.047436,0.132954,0.003781,-0.090115
122,-0.262637,-0.009843,-0.206248,-0.010651,0.011329,-0.061807,-0.424562,-0.044053,0.134654,0.044147,-0.06479,-0.512809,0.181591,-0.091434,-0.464329,-0.088592,0.119646,0.481577,-0.134431,-0.315887,-0.217762,0.167775,-0.259004,-0.02852,-0.132662,0.488023,0.163312,-0.241808,-0.068119,0.20774,-0.295937,0.01902,-0.116322,0.109304,0.147052,-0.202327,-0.19869,0.161505,0.274706,0.314426,0.29862,0.058539,0.372296,-0.081656,0.224539,0.029711,0.128285,-0.075703,0.356305,0.164172,0.378178,0.079446,-0.215398,0.091931,-0.18895,-0.004968,-0.103778,-0.191778,0.098498,-0.105537,0.381379,-0.062596,0.088618,-0.129533,-0.006017,0.404083,-0.283178,0.04241,0.432036,-0.397879,-0.093538,-0.140356,0.092115,-0.021768,-0.128061,-0.189211,0.175041,0.160666,-0.036027,-0.25509,-0.029124,0.181847,0.730567,-0.234397,0.107212,0.063787,-0.568569,0.033192,0.972174,0.048553,0.214344,-0.051027,0.029117,-0.278182,-0.048496,0.135004,-0.125434,0.038605,0.068593,-0.144672,-0.195205,0.637471,-0.245138,-0.235392,0.30009,0.070448,-0.169806,0.103275,-0.030319,0.275431,-0.204164,-0.058923,0.115601,0.135585,0.323212,0.155005,0.218747,0.080557,-0.014747,-0.015625,-0.238026,-0.171493,0.288477,0.093678,0.135436,0.003262,0.122846,-0.079581
127,-0.112742,-0.018121,-0.046669,-0.078579,0.090731,-0.115681,-0.475708,-0.095154,0.114776,-0.069077,-0.132589,-0.304189,0.275832,0.01535,-0.345646,0.056413,-0.031735,0.392088,0.220839,-0.239193,-0.187284,0.096805,-0.202608,-0.123885,0.021302,0.466736,-0.012974,-0.332332,-0.222813,0.010196,-0.189903,0.138938,-0.069997,0.070121,-0.038182,-0.297731,-0.223727,0.002355,-0.045392,0.421784,0.161879,-0.057024,0.275424,0.032831,0.093015,0.091452,0.208425,-0.076993,0.442459,0.101365,0.326445,0.138421,-0.215618,-0.066652,-0.096478,0.049948,-0.004332,-0.249918,0.025763,0.064041,0.516928,0.030521,0.124142,-0.034108,0.052377,0.184661,-0.128292,-0.065234,0.482757,-0.355704,0.013189,-0.098103,0.129741,-0.293234,-0.018474,-0.390915,0.242723,0.125236,0.043225,0.004632,-0.138272,0.030103,0.616995,-0.30686,0.144996,0.093678,-0.399948,0.15848,0.993697,-0.052717,0.353482,-0.035762,0.189501,-0.179936,0.018636,0.110242,-0.025817,0.116783,0.091145,-0.061334,-0.182304,0.612166,-0.208742,-0.216176,0.259803,0.135797,0.001484,0.133463,0.016274,0.093715,-0.395653,-0.210276,0.119577,0.070294,0.228318,0.077776,0.118091,-0.048342,0.070308,-0.187336,-0.23058,-0.365228,0.236705,-0.130728,-0.011092,0.132408,-0.005719,-0.268872
135,0.085419,0.128841,-0.393273,0.084443,0.108096,-0.103322,-0.284489,-0.081308,0.075714,0.040434,0.236415,-0.467464,0.376168,-0.049693,-0.275665,0.018261,0.079394,0.558871,0.003544,-0.109307,-0.259337,0.213363,-0.306752,-0.042994,-0.226791,0.311878,0.272113,-0.321454,0.124864,0.15331,-0.087073,0.27586,-0.152825,-0.075104,0.183023,-0.192067,-0.251987,0.080844,0.125434,0.066898,0.371821,0.191281,0.121729,0.067647,0.183652,0.253801,-0.063779,0.072503,0.449165,0.121315,0.224283,0.153898,-0.076897,-0.095838,0.073236,-0.010218,-0.125379,0.218286,-0.116994,-0.033535,0.464374,0.227267,0.043093,-0.028113,-0.318347,0.166285,-0.253818,0.088462,0.581198,-0.344184,-0.306861,-0.359039,-0.094368,-0.325204,-0.23897,-0.173946,-0.108331,0.062364,0.033179,-0.370684,0.04878,-0.02373,0.6972,-0.407552,0.01363,-0.020618,-0.78816,-0.25014,1.201376,0.129934,0.347823,-0.082061,0.215065,-0.066525,-0.097731,0.067292,-0.028069,0.099104,0.09786,-0.330918,-0.366243,0.543052,0.189366,-0.231145,0.287542,0.035044,-0.298508,0.02055,-0.011056,0.19585,-0.140619,-0.398857,-0.046261,0.172777,0.157827,0.221371,0.183963,0.118849,-0.138533,0.015505,-0.11323,-0.083822,0.372063,0.075353,0.093876,-0.082865,0.110983,0.024966
139,-0.156109,0.114851,-0.18198,0.058936,0.079288,-0.148862,-0.443881,0.0377,0.343306,0.248443,-0.058782,-0.41589,0.336481,0.120927,-0.159568,-0.04201,0.177132,0.567743,-0.123792,-0.219047,-0.218172,0.074496,-0.46384,-0.009573,-0.126179,0.517124,0.122378,-0.461702,-0.181947,0.145124,-0.10932,0.024556,-0.035147,0.253287,0.214644,-0.24102,-0.118868,-0.043708,-0.00101,0.018851,-0.022449,-0.175074,0.201606,-0.061894,0.265204,0.132707,0.110178,-0.203498,0.267288,-0.108331,0.12232,0.262295,-0.000312,-0.217105,-0.052854,0.112668,-0.062903,-0.194867,0.036404,-0.065479,0.310476,-0.180673,0.130022,-0.236623,0.101735,0.309726,-0.275258,0.017096,0.655547,-0.46464,-0.011302,-0.321679,0.169147,-0.282985,-0.077579,-0.382109,-0.018517,0.205121,0.142212,-0.220611,0.041975,0.068339,0.734568,-0.394706,0.11895,0.119383,-0.398304,-0.034437,0.867691,0.200099,0.305467,-0.074542,0.153817,-0.064199,-0.307534,0.143206,0.011143,-0.228948,-0.047702,-0.180384,-0.181207,0.689024,-0.045973,-0.169203,0.346513,0.070425,-0.323838,0.268208,-0.073281,0.282248,-0.319575,-0.240286,0.016219,-0.026835,0.21709,0.051149,0.395076,0.05098,0.166576,-0.083829,-0.348926,-0.099782,0.371352,0.097668,0.318195,0.067393,-0.046006,-0.217261
150,-0.104639,0.289239,-0.341736,0.083058,-0.031165,-0.367854,-0.306108,0.174437,0.338226,0.123165,0.156524,-0.384028,0.351804,0.194944,-0.152,0.096863,0.418111,0.694584,-0.097833,-0.201488,-0.126199,-0.168054,-0.51061,-0.057649,-0.000167,0.258516,0.18512,-0.600793,-0.16578,0.26029,0.036148,-0.025191,0.048204,0.206967,0.38851,-0.170564,-0.285149,-0.144529,0.017112,0.173836,0.053254,-0.168003,0.215297,-0.102,0.153291,0.172167,-0.089089,0.095092,0.229937,-0.045813,0.056936,0.407531,-0.233942,0.044407,0.12969,-0.008684,-0.176525,0.005129,-0.04555,-0.063179,0.440832,0.113081,0.159796,-0.146241,-0.15918,0.205499,-0.245616,-0.190222,0.728215,-0.238071,0.034061,-0.41314,0.01847,-0.225371,-0.285878,-0.188961,-0.03888,0.017866,0.189198,-0.432404,0.187228,0.270746,0.776248,-0.415977,0.270327,0.077474,-0.493148,-0.20216,0.944915,0.295744,0.222542,-0.070327,0.113829,0.063876,-0.330815,0.166913,0.125294,0.077505,0.134327,-0.294618,-0.172131,0.635122,-0.020003,-0.083132,0.467295,0.01345,-0.35469,0.224729,0.009924,0.245963,-0.250118,-0.249576,0.088342,0.349543,0.153176,0.139379,0.20962,0.196868,0.103857,0.056364,-0.269745,-0.181277,0.352099,0.260788,0.446589,0.10869,-0.035816,-0.08549
151,-0.095222,-0.026338,-0.32496,-0.062318,0.094184,0.002619,-0.364331,-0.186334,0.028167,0.013781,-0.006627,-0.26636,0.176223,-0.067884,-0.308134,0.201876,0.083793,0.466192,-0.089436,-0.092157,-0.16742,0.124927,-0.25646,0.039121,0.06692,0.535682,0.110404,-0.309528,-0.11372,0.300647,-0.295589,0.151723,0.074424,-0.067646,0.052501,-0.137034,-0.139493,0.167209,0.086314,-0.038595,0.310152,0.043719,0.051673,0.015772,0.057125,0.11969,0.071532,-0.11294,0.319908,0.115374,0.013747,0.163075,-0.192395,-0.143651,-0.103341,0.032578,-0.063954,-0.091063,-0.064238,0.104376,0.482176,-0.118523,0.301213,-0.152478,-0.077058,0.336198,-0.081282,0.011211,0.213201,-0.28838,-0.066933,-0.200449,0.099279,-0.217276,0.04525,-0.324837,0.034066,0.231034,0.01147,-0.035642,-0.189329,-0.013543,0.482847,-0.083439,0.084415,-0.045313,-0.489705,0.146072,0.990041,0.110222,0.206456,-0.072126,0.125616,-0.210472,-0.092069,0.047802,-0.135548,-0.002278,-0.007418,-0.066387,-0.181553,0.605936,-0.071343,-0.16782,0.339381,0.054217,-0.131228,-0.004508,0.048094,0.108344,-0.182865,-0.117333,-0.012545,0.186054,0.064793,0.122003,0.039489,-0.11293,0.131018,-0.006369,-0.134318,-0.098188,0.232792,0.093154,0.072673,0.007047,-0.040183,-0.21027
152,-0.01142,0.056668,-0.297165,0.099166,0.070808,-0.142782,-0.332252,-0.035913,0.185364,-0.093219,0.062856,-0.455559,0.071794,-0.077491,-0.169648,-0.151954,-0.078041,0.496991,0.120169,-0.034843,-0.115921,0.096058,-0.474143,0.151385,-0.083406,0.47695,0.054823,-0.206185,-0.071083,0.065277,-0.200136,0.038896,-0.077572,-0.004661,0.136713,-0.077262,-0.133673,-0.242266,0.205921,0.134187,0.185792,0.070084,0.069417,0.052552,0.081329,0.249885,-0.043792,-0.042305,0.456293,0.10958,0.059658,-0.095665,-0.050396,-0.043988,0.045486,0.125819,-0.074033,-0.006075,-0.014095,0.022385,0.366954,0.008169,0.126453,-0.224115,-0.043705,0.312041,-0.125066,-0.040646,0.397698,-0.14617,-0.129943,-0.187026,0.004148,-0.224056,-0.163294,-0.14627,0.02763,0.038189,-0.057476,-0.12265,-0.339767,0.004011,0.834465,-0.3714,0.017874,0.02802,-0.379271,0.091048,1.097936,0.036606,0.216201,0.030044,0.139546,0.092346,-0.030769,0.08128,-0.009172,0.052297,0.240556,-0.014518,-0.210334,0.680436,0.131364,-0.145634,0.231886,-0.058258,-0.323144,0.043676,-0.063458,0.009948,-0.328255,-0.238401,0.129373,0.204046,-0.078282,-0.012377,0.239893,0.080891,0.093343,-0.009381,-0.151642,-0.064066,0.263325,0.091484,0.071904,0.20318,0.066306,0.021984
153,-0.04406,0.186401,-0.144825,0.109233,0.094574,-0.060561,-0.656463,0.072559,0.079234,0.001826,0.079135,-0.4542,0.288211,0.170048,-0.521803,0.05701,-0.052196,0.619272,-0.240103,-0.361977,-0.353851,0.124626,-0.500323,-0.060285,-0.257556,0.326914,0.321178,-0.336496,-0.13635,0.111162,-0.212831,0.145221,0.104084,-0.027038,0.301698,-0.199423,-0.2697,0.238391,-0.041881,0.342091,0.295907,0.027876,0.263596,-0.046675,0.160127,0.072177,0.294795,-0.147981,0.469524,0.043278,0.171209,0.056448,0.030797,-0.059391,-0.172097,-0.024412,-0.230056,-0.158896,-0.253055,0.049292,0.402912,-0.01274,0.127859,-0.081972,0.006309,0.204578,-0.341852,0.098775,0.283411,-0.481092,-0.140021,-0.286922,0.050458,-0.337691,-0.155365,-0.357509,0.210111,0.172736,0.016574,-0.167824,0.117631,-0.084615,0.646923,-0.301533,0.21185,0.069681,-0.47097,-0.021727,1.107569,0.183114,0.392868,-0.011343,0.12955,-0.089015,-0.260055,0.074688,0.050723,0.12153,-0.146869,0.012951,-0.240623,0.609707,-0.092719,-0.280334,0.200136,0.009796,-0.116203,0.039711,0.075538,0.214366,-0.183262,-0.422297,-0.033005,0.068096,0.202493,0.142376,0.241865,0.093388,-0.020346,-0.238602,-0.244448,-0.374731,0.153142,0.006938,-0.015686,-0.065241,-0.165469,-0.240393
157,-0.09956,0.076543,-0.188221,-0.044546,0.105651,-0.155295,-0.390359,-0.118592,0.020646,0.229209,0.096826,-0.358907,0.155057,-0.185734,-0.274193,0.001049,0.087516,0.682162,-0.068978,-0.074912,-0.459597,0.090262,-0.348929,0.070428,-0.112899,0.183849,0.0667,-0.359701,-0.114086,0.231956,-0.13725,-0.018649,-0.091949,0.08189,0.297241,-0.075322,-0.091529,-0.097298,0.122396,0.206347,0.043143,-0.063414,0.104451,0.048716,0.042064,-0.004355,-0.002553,0.060605,0.479663,-0.033823,0.136366,0.057917,0.015362,0.107516,0.035687,0.046736,-0.175773,-0.024766,-0.071226,-0.102378,0.46346,-0.192664,0.235647,-0.090067,-0.040533,0.286562,-0.17137,-0.066002,0.347571,-0.240122,-0.116799,-0.07034,0.04176,-0.318381,0.036192,-0.478696,0.181096,0.100303,0.054494,-0.178153,-0.093287,0.048463,0.585962,-0.310837,0.243305,0.007356,-0.654718,0.07075,0.870029,0.106136,0.140987,0.081662,0.122913,-0.148957,-0.155089,0.060401,-0.040851,-0.027439,0.058484,0.010767,-0.201456,0.665113,-0.086447,-0.129832,0.197546,-0.05277,-0.225537,0.034358,0.084661,0.288565,-0.240643,-0.227856,0.061556,0.050198,0.307246,-0.052594,0.110435,0.069896,0.005594,0.015186,-0.166437,0.044121,0.389658,0.027992,0.231704,0.269256,-0.082957,-0.136612
173,-0.068602,-0.030045,-0.162756,-0.000821,-0.053512,0.15264,-0.386192,-0.066522,0.199441,0.036847,0.179644,-0.582539,0.263414,-0.104442,-0.226441,-0.279227,-0.082484,0.569275,-0.12322,-0.251768,-0.407827,0.19353,-0.468685,0.03159,-0.077428,0.231182,0.101569,-0.317539,-0.110573,0.08315,-0.268352,-0.018791,-0.191726,0.160643,0.210688,-0.117668,-0.065775,-0.042834,-0.026969,0.313007,0.220636,0.014458,0.213432,-0.031611,0.314215,0.178659,0.09734,-0.034431,0.345247,0.038947,0.059592,-0.038368,-0.090779,0.105386,-0.091021,0.103746,-0.39228,-0.214477,0.00042,-0.121904,0.410466,0.097664,0.157642,-0.114922,-0.043452,0.481139,-0.162496,0.063845,0.409837,-0.396244,-0.05346,-0.173256,0.06264,-0.138483,-0.078297,-0.106685,0.016972,0.395158,-0.138041,-0.248048,-0.019734,0.028105,0.840856,-0.242392,0.040266,0.151152,-0.602603,0.022018,0.908482,0.170617,0.39153,0.048515,0.143895,-0.091131,0.049875,-0.092287,0.139542,0.157312,0.249649,-0.158175,-0.00147,0.60857,-0.12185,-0.185775,0.32367,0.090467,-0.294062,0.125615,-0.057379,0.39891,-0.206979,-0.35058,0.117608,-0.077137,0.237011,-0.017464,0.138726,-0.14534,-0.047092,-0.03656,-0.300328,-0.167197,0.341674,0.040767,0.26208,0.07031,0.120826,-0.223133
178,-0.016939,0.114473,-0.226654,-0.04155,0.226665,-0.079532,-0.266065,0.035577,0.101582,0.176251,-0.002808,-0.538513,-0.116781,0.038146,-0.202056,-0.004315,0.023104,0.64712,-0.002815,-0.222858,-0.375436,0.10324,-0.446872,0.106769,-0.144378,0.325079,0.058541,-0.41188,0.038068,0.031091,-0.090953,0.057241,-0.023623,0.184657,0.169789,-0.063659,-0.072403,0.045058,0.134935,0.127606,0.226995,0.057243,0.021166,-0.183102,0.049008,0.379525,0.19826,0.032705,0.417685,0.015489,0.126093,-0.067843,0.007239,-0.020099,-0.111931,0.224153,-0.042673,-0.121481,-0.025638,-0.011659,0.301279,-0.015737,0.261212,0.040442,0.223459,0.161603,-0.162885,0.080231,0.359911,-0.395893,-0.10874,-0.124889,-0.031097,-0.220939,-0.042178,-0.240021,0.20009,0.233673,-0.003675,-0.151714,-0.158871,0.083637,0.733676,-0.419529,0.262202,0.035389,-0.308744,0.061198,0.933852,0.156063,0.478218,-0.083422,0.253199,0.052693,-0.083262,-0.073545,0.109716,0.24053,0.144856,-0.228292,0.142329,0.626637,-0.01754,-0.447811,0.13108,0.332681,-0.102921,-0.01561,0.141289,0.405331,-0.099439,-0.608374,0.111921,0.109139,0.27941,0.242896,0.118303,0.008946,-0.137649,0.255387,-0.397089,0.011574,0.361484,-0.446326,0.172039,0.065661,-0.115598,-0.144562
182,-0.138973,0.154338,-0.214304,0.273089,0.058194,-0.205389,-0.517678,-0.066441,0.150892,-0.147594,0.230468,-0.459365,0.066178,0.102728,-0.246939,0.067561,0.029436,0.464101,-0.00465,-0.092055,-0.26592,0.034328,-0.464045,0.131605,-0.045444,0.397713,0.001757,-0.447272,-0.227404,0.352711,-0.068459,-0.065565,-0.03127,0.23415,0.356322,-0.135055,-0.136756,-0.037033,0.093163,0.066017,0.385348,0.163659,0.202096,0.036631,-0.005976,0.265865,-0.078082,0.047561,0.252964,0.006415,0.059095,0.124827,-0.010958,0.053827,0.076756,0.089721,-0.196257,-0.012018,-0.120049,-0.153246,0.298625,-0.113507,0.205919,-0.119054,0.001074,0.295141,-0.235015,0.136235,0.487618,-0.324275,-0.237246,-0.080755,0.109712,-0.10026,-0.094565,-0.336307,0.39462,0.28815,0.002514,-0.261378,-0.120014,0.117131,0.668635,-0.171044,0.205891,0.042436,-0.474346,0.231141,0.886771,0.219327,0.246826,-0.082447,0.056198,-0.011446,-0.180246,0.188499,0.04132,0.227263,0.123679,-0.244629,-0.130374,0.750334,-0.116283,-0.182486,0.309122,0.150413,-0.238748,-0.074399,0.094793,0.226836,-0.103338,-0.343411,0.032929,0.096748,0.274374,0.23443,0.314143,0.265085,-0.054013,-0.025177,-0.062128,-0.022384,0.297229,-0.083302,0.180864,0.265409,-0.134734,-0.048967
183,0.018033,0.094701,0.098122,-0.028625,-0.067809,-0.20931,-0.528824,-0.176538,0.184056,-0.162764,0.005887,-0.39354,0.267556,0.195125,-0.108566,0.201267,0.000565,0.527504,0.273826,0.001178,-0.108659,0.221701,-0.338843,-0.101058,-0.079359,0.405233,0.089622,-0.298831,0.030652,-0.135297,-0.017097,-0.137572,-0.003253,0.124532,-0.138546,-0.135036,-0.074648,-0.017689,-0.021126,0.073494,0.203699,0.016542,0.259356,-0.099564,-0.18864,-0.196675,0.190365,-0.282201,0.032169,0.095415,0.253192,0.175606,-0.129234,-0.199959,-0.117465,-0.03294,0.0483,-0.274154,-0.149368,-0.119665,0.277941,-0.047809,0.172852,-0.249486,-0.283052,0.11816,-0.093231,-0.126119,0.399143,-0.087605,-0.053574,-0.165458,0.152152,-0.399759,-0.131681,-0.198043,0.20294,0.206754,-0.014073,-0.049392,-0.010187,0.064811,0.628321,-0.234282,0.173289,-0.185295,-0.409993,0.171271,0.965384,0.11078,0.317994,0.117582,0.195367,-0.15679,0.125461,-0.124137,-0.014704,0.286857,0.33541,-0.154492,-0.237417,0.694099,-0.209485,-0.146264,0.29098,-0.144057,-0.057408,0.152228,0.150664,0.099932,-0.295038,-0.116028,0.003624,0.209211,0.395624,0.286548,-0.033132,-0.247854,0.110891,-0.063702,-0.072966,0.008387,0.076156,-0.335938,0.006069,0.165024,-0.000292,-0.160153
184,-0.032866,-0.058904,-0.337915,0.045506,0.059918,-0.303888,-0.21801,0.002395,-0.008736,0.005241,0.313034,-0.585847,0.235513,-0.011382,-0.296612,0.105582,0.18342,0.321231,-0.132781,-0.359961,-0.350518,0.187942,-0.337535,0.200777,-0.022763,0.469024,0.109998,-0.330523,-0.230807,0.258249,-0.25519,0.163527,-0.086196,0.094798,0.165807,-0.115666,-0.007919,0.085146,0.082229,0.123234,0.203344,0.008141,0.235766,-0.11255,0.256145,0.113719,0.01277,0.043508,0.355165,0.286863,0.301273,-0.07371,0.030606,-0.154455,-0.130141,0.146703,-0.135908,-0.029267,0.031362,-0.174891,0.319184,0.007211,0.087895,-0.152192,-0.047124,0.204193,-0.196073,-0.006926,0.436526,-0.316685,-0.031926,-0.207448,0.228207,-0.263245,0.017882,-0.458285,0.116774,-0.052574,-0.108809,-0.086574,-0.015595,-0.058393,0.73688,-0.254082,-0.012102,-0.080948,-0.395796,-0.003396,0.931876,0.100882,0.371168,-0.154376,0.215298,-0.107106,-0.18552,0.252727,-0.078801,-0.063821,0.185083,-0.027607,-0.189432,0.791643,0.058453,-0.024277,0.403485,-0.0201,-0.118439,0.051937,-0.02887,0.302982,-0.354444,-0.284709,0.010623,0.043952,0.207612,0.210581,0.370678,0.153934,-0.080645,-0.201924,-0.410968,0.13203,0.377585,-0.078941,0.169065,0.232734,0.074385,-0.11281
185,0.002438,-0.129601,-0.077767,-0.058479,0.038323,-0.233542,-0.44218,0.088197,0.232828,-0.035354,-0.216031,-0.368418,0.277888,0.145442,-0.216959,0.101191,0.08666,0.63062,-0.002065,-0.224488,-0.273717,0.169844,-0.178789,-0.149059,-0.075791,0.405904,0.067573,-0.28078,-0.251876,0.17343,-0.169159,-0.050193,-0.18281,0.15209,-0.012801,-0.039088,-0.249282,0.078637,0.172296,0.317679,0.256411,-0.173849,0.073666,-0.181452,-0.032416,0.141696,0.084884,-0.10349,0.237924,0.026717,0.023218,-0.024668,0.164408,-0.217735,-0.009277,-0.129431,-0.022965,-0.18856,-0.072298,-0.052802,0.353075,0.099607,0.015076,-0.194655,-0.022202,0.082209,-0.191011,-0.019411,0.29913,-0.385764,-0.066951,-0.209718,0.134215,-0.528079,-0.0841,-0.485345,0.123915,0.205119,0.134783,-0.067391,0.030205,0.015808,0.585121,-0.387692,0.000692,0.003046,-0.696774,0.184063,0.910475,-0.075841,0.542689,0.05725,0.178365,-0.113871,-0.171288,-0.102432,-0.124171,0.087381,-0.074858,-0.002392,-0.366948,0.622605,0.128643,-0.117391,0.270817,0.101853,-0.175384,0.072751,0.130629,0.133312,-0.370824,-0.271194,-0.04315,0.060313,0.448502,0.188496,0.262516,-0.087073,0.059595,-0.177634,-0.38718,-0.093318,0.348288,-0.187091,0.107321,0.097883,0.084557,-0.123761
186,-0.23769,0.305436,-0.156581,-0.017901,0.117809,-0.270813,-0.406641,0.011452,0.054353,0.183279,0.060283,-0.364525,0.194382,0.070479,-0.322545,-0.028441,0.072226,0.44946,-0.125311,0.031514,-0.272924,0.121553,-0.287762,0.013631,-0.104579,0.391079,0.118387,-0.204806,0.254272,0.114605,-0.084903,0.202052,-0.175816,0.095665,0.140187,-0.227583,-0.092245,-0.105649,0.039529,-0.079166,0.467708,0.008196,-0.193943,-0.067315,0.040877,0.262287,-0.043168,-0.070423,0.440749,-0.040936,0.133337,-0.035793,0.050999,-0.046996,-0.149169,-0.013696,-0.314477,-0.030027,-0.12489,0.076222,0.222961,0.061733,0.232856,-0.051739,-0.036369,0.270286,-0.228043,0.120121,0.479345,-0.111999,-0.197783,-0.131314,0.145666,-0.359867,0.003989,-0.300472,0.056326,0.279866,0.083556,-0.206309,-0.11441,0.000886,0.718915,-0.249736,0.08517,-0.031461,-0.628975,-0.032564,1.166929,0.209143,0.304446,-0.030611,0.004634,0.219684,-0.241865,0.045885,0.069588,0.308843,0.109648,-0.198864,-0.095853,0.717696,-0.076999,-0.200898,0.247691,0.060481,-0.471926,-0.008966,-0.011524,0.444702,-0.217566,-0.248993,0.104245,0.166364,3.9e-05,0.12946,0.206171,0.022749,0.102526,-0.122728,-0.042105,0.016698,0.395557,-0.028797,0.004133,-0.015331,-0.055449,-0.289499
187,-0.180227,0.071363,-0.071832,0.118572,0.104752,-0.072154,-0.521741,0.059936,0.219666,-0.038192,0.109377,-0.414505,0.136786,0.04552,-0.198132,-0.101214,-0.119788,0.515568,-0.083032,-0.183219,-0.247662,0.165363,-0.315164,0.174451,-0.191306,0.359715,0.094868,-0.29974,-0.074796,0.015171,-0.08489,0.012301,-0.012653,0.057936,0.094024,-0.095787,-0.159028,0.026363,0.073115,0.023777,0.296827,-0.020642,0.210495,0.046159,0.027001,0.05447,0.173683,-0.044004,0.424921,0.068529,0.107986,0.150282,-0.079897,-0.058136,0.038973,0.039444,-0.067857,-0.025168,0.04551,0.038642,0.358119,0.099352,0.073679,-0.124709,-0.089952,0.377167,-0.197705,0.183006,0.425095,-0.115774,-0.118304,-0.162087,0.086508,-0.341482,-0.210774,-0.120595,0.125895,0.140417,0.022309,-0.348891,-0.151344,0.037735,0.755554,-0.284281,0.158258,0.035199,-0.361296,0.054288,1.058771,0.018605,0.104885,0.121221,0.153028,-0.202648,-0.078263,0.090916,0.012632,0.138323,0.096937,-0.06732,-0.252284,0.787513,-0.045495,-0.16528,0.191388,0.115253,-0.209157,0.057141,-0.005459,0.189777,-0.14345,-0.156857,0.074742,0.276447,0.186982,0.180963,0.103229,0.017562,0.116835,-0.108693,-0.13032,-0.113257,0.51788,0.075317,0.184851,0.255471,-0.122706,-0.12231
